"","id","clicks","cond","week"
"55487",128401,11,"A",2
"55488",913510,29,"B",2
"55492",153168,16,"B",2
"55494",504913,24,"B",2
"55496",635535,11,"B",2
"55497",759638,45,"A",2
"55499",598480,59,"A",2
"55502",128857,49,"B",2
"55503",619341,3,"A",2
"55506",763169,4,"B",2
"55509",951805,40,"A",2
"55514",246277,10,"B",2
"55516",353250,32,"B",2
"55519",730184,16,"A",2
"55520",495596,7,"B",2
"55521",271299,11,"A",2
"55524",806365,33,"B",2
"55525",905768,22,"A",2
"55527",943064,58,"A",2
"55529",758303,13,"A",2
"55530",472364,23,"B",2
"55531",792837,18,"A",2
"55532",425800,35,"B",2
"55534",994910,45,"B",2
"55535",928911,8,"A",2
"55540",319031,22,"B",2
"55541",627766,39,"A",2
"55542",140605,14,"B",2
"55543",685129,48,"A",2
"55544",799988,11,"B",2
"55545",132419,19,"A",2
"55549",334681,14,"A",2
"55551",956926,26,"A",2
"55552",778692,18,"B",2
"55553",281168,11,"A",2
"55554",649947,14,"B",2
"55556",131789,20,"B",2
"55559",125028,8,"A",2
"55560",146993,5,"B",2
"55561",546953,31,"A",2
"55563",641710,36,"A",2
"55564",183542,50,"B",2
"55567",834579,19,"A",2
"55570",219525,14,"B",2
"55571",747190,1,"A",2
"55572",886435,25,"B",2
"55573",903793,24,"A",2
"55575",556863,3,"A",2
"55578",438990,10,"B",2
"55584",401272,17,"B",2
"55586",362129,17,"B",2
"55587",877084,11,"A",2
"55589",667206,46,"A",2
"55592",373121,7,"B",2
"55596",652530,1,"B",2
"55597",760887,25,"A",2
"55598",350550,17,"B",2
"55599",987090,18,"A",2
"55600",968847,26,"B",2
"55601",852454,32,"A",2
"55606",584307,13,"B",2
"55614",451692,8,"B",2
"55616",912734,18,"B",2
"55617",733869,68,"A",2
"55620",211394,5,"B",2
"55623",170196,13,"A",2
"55624",305956,6,"B",2
"55627",837167,31,"A",2
"55629",649769,19,"A",2
"55630",654232,40,"B",2
"55633",632558,18,"A",2
"55635",529136,8,"A",2
"55637",872158,16,"A",2
"55638",340507,20,"B",2
"55639",400673,16,"A",2
"55640",787404,53,"B",2
"55641",156984,29,"A",2
"55642",182143,4,"B",2
"55643",896122,34,"A",2
"55646",208113,15,"B",2
"55647",144314,23,"A",2
"55649",743244,24,"A",2
"55652",765327,25,"B",2
"55653",356773,14,"A",2
"55654",356755,13,"B",2
"55657",848936,16,"A",2
"55658",699786,10,"B",2
"55662",709185,1,"B",2
"55664",382854,14,"B",2
"55665",365313,24,"A",2
"55667",380148,3,"A",2
"55668",246133,30,"B",2
"55670",450055,6,"B",2
"55671",972032,37,"A",2
"55676",607827,3,"B",2
"55678",818213,33,"B",2
"55680",357757,7,"B",2
"55681",512786,42,"A",2
"55682",731849,73,"B",2
"55688",788137,46,"B",2
"55689",989282,11,"A",2
"55691",799619,2,"A",2
"55692",186263,1,"B",2
"55695",388611,17,"A",2
"55697",798382,15,"A",2
"55698",671531,7,"B",2
"55699",756166,5,"A",2
"55700",803788,23,"B",2
"55701",976427,2,"A",2
"55703",926728,71,"A",2
"55705",862870,16,"A",2
"55706",780600,14,"B",2
"55708",651919,22,"B",2
"55710",147993,19,"B",2
"55711",911818,14,"A",2
"55712",161659,28,"B",2
"55713",495195,27,"A",2
"55714",227513,70,"B",2
"55715",932190,41,"A",2
"55716",351142,11,"B",2
"55717",696819,17,"A",2
"55718",747542,9,"B",2
"55719",641787,36,"A",2
"55721",485610,3,"A",2
"55722",224028,2,"B",2
"55724",135983,5,"B",2
"55725",700704,8,"A",2
"55727",912211,16,"A",2
"55729",830482,8,"A",2
"55731",543058,10,"A",2
"55733",901823,18,"A",2
"55735",368734,6,"A",2
"55736",249306,10,"B",2
"55739",782084,46,"A",2
"55740",478015,23,"B",2
"55741",828922,10,"A",2
"55745",976594,29,"A",2
"55746",979727,27,"B",2
"55747",446200,41,"A",2
"55751",140143,20,"A",2
"55757",860790,3,"A",2
"55759",500689,44,"A",2
"55760",591520,10,"B",2
"55762",223479,28,"B",2
"55763",774696,25,"A",2
"55765",626867,16,"A",2
"55767",284327,11,"A",2
"55768",310754,4,"B",2
"55770",296054,5,"B",2
"55772",532377,4,"B",2
"55773",287501,30,"A",2
"55777",471660,9,"A",2
"55778",128141,47,"B",2
"55780",775854,23,"B",2
"55784",579346,3,"B",2
"55791",615832,38,"A",2
"55794",683941,1,"B",2
"55795",447402,22,"A",2
"55797",386986,40,"A",2
"55798",519639,30,"B",2
"55800",880552,10,"B",2
"55802",925766,18,"B",2
"55805",407808,22,"A",2
"55806",298101,6,"B",2
"55808",131987,21,"B",2
"55809",732237,12,"A",2
"55810",787163,29,"B",2
"55813",129279,7,"A",2
"55818",129911,28,"B",2
"55821",822566,18,"A",2
"55825",309641,32,"A",2
"55826",635626,1,"B",2
"55830",141221,7,"B",2
"55833",851464,11,"A",2
"55838",900948,34,"B",2
"55839",968398,2,"A",2
"55840",792199,1,"B",2
"55844",211962,53,"B",2
"55848",856171,32,"B",2
"55849",562554,15,"A",2
"55850",764314,22,"B",2
"55851",603815,23,"A",2
"55854",418351,16,"B",2
"55856",932928,24,"B",2
"55857",207999,20,"A",2
"55861",136170,26,"A",2
"55862",405588,17,"B",2
"55864",276624,9,"B",2
"55865",950094,24,"A",2
"55867",951373,3,"A",2
"55868",709732,17,"B",2
"55872",204240,12,"B",2
"55873",678088,30,"A",2
"55875",155687,10,"A",2
"55876",459758,31,"B",2
"55877",908596,3,"A",2
"55880",780358,43,"B",2
"55881",339573,46,"A",2
"55883",655541,19,"A",2
"55884",900551,57,"B",2
"55887",692738,5,"A",2
"55889",929297,12,"A",2
"55890",405975,30,"B",2
"55892",448096,32,"B",2
"55893",302199,19,"A",2
"55894",362738,1,"B",2
"55896",300643,4,"B",2
"55899",122532,51,"A",2
"55905",448015,9,"A",2
"55906",996382,30,"B",2
"55907",131336,3,"A",2
"55908",828519,11,"B",2
"55909",366906,15,"A",2
"55910",215524,22,"B",2
"55912",448944,9,"B",2
"55913",458247,2,"A",2
"55917",829227,37,"A",2
"55918",174877,27,"B",2
"55920",605524,36,"B",2
"55923",771497,44,"A",2
"55924",475326,22,"B",2
"55927",210845,20,"A",2
"55928",982115,14,"B",2
"55929",644005,23,"A",2
"55932",727157,3,"B",2
"55934",754027,45,"B",2
"55935",430078,9,"A",2
"55936",953193,10,"B",2
"55937",445505,28,"A",2
"55939",300699,12,"A",2
"55940",362295,26,"B",2
"55943",957404,13,"A",2
"55944",582835,21,"B",2
"55949",278976,16,"A",2
"55951",233306,7,"A",2
"55953",182834,16,"A",2
"55954",474296,26,"B",2
"55956",422101,28,"B",2
"55958",606853,26,"B",2
"55960",488780,23,"B",2
"55961",175810,7,"A",2
"55962",824635,50,"B",2
"55968",831337,4,"B",2
"55969",260369,3,"A",2
"55971",525351,32,"A",2
"55974",474367,47,"B",2
"55977",769125,39,"A",2
"55978",385927,8,"B",2
"55979",170149,13,"A",2
"55980",520257,15,"B",2
"55982",319047,3,"B",2
"55983",923223,62,"A",2
"55984",899564,32,"B",2
"55985",942938,33,"A",2
"55986",773069,23,"B",2
"55987",407418,8,"A",2
"55991",185206,9,"A",2
"55994",365974,7,"B",2
"55996",965530,7,"B",2
"55998",426873,27,"B",2
"56000",480405,19,"B",2
"56001",143588,19,"A",2
"56003",517521,6,"A",2
"56006",482227,46,"B",2
"56007",718301,51,"A",2
"56008",477398,8,"B",2
"56011",450310,39,"A",2
"56016",735251,31,"B",2
"56018",610523,4,"B",2
"56022",421816,30,"B",2
"56024",135934,19,"B",2
"56026",810281,6,"B",2
"56027",676099,11,"A",2
"56031",922858,3,"A",2
"56032",891389,45,"B",2
"56033",310886,38,"A",2
"56040",963750,39,"B",2
"56044",410771,32,"B",2
"56048",145552,19,"B",2
"56049",760179,15,"A",2
"56050",730547,9,"B",2
"56052",643962,14,"B",2
"56053",545360,2,"A",2
"56054",213676,7,"B",2
"56058",586879,20,"B",2
"56062",171072,1,"B",2
"56063",563641,7,"A",2
"56064",851023,12,"B",2
"56065",677341,29,"A",2
"56066",440599,33,"B",2
"56067",397778,20,"A",2
"56072",592950,17,"B",2
"56073",685333,41,"A",2
"56075",314612,16,"A",2
"56077",385285,20,"A",2
"56083",548643,45,"A",2
"56086",460173,6,"B",2
"56087",203406,17,"A",2
"56088",472238,16,"B",2
"56090",651707,2,"B",2
"56094",562693,40,"B",2
"56095",812875,31,"A",2
"56096",999331,19,"B",2
"56097",978988,53,"A",2
"56103",132761,21,"A",2
"56104",207505,48,"B",2
"56107",780445,12,"A",2
"56109",805466,18,"A",2
"56112",224183,13,"B",2
"56113",854555,6,"A",2
"56114",935294,1,"B",2
"56116",646108,56,"B",2
"56117",626214,28,"A",2
"56118",126891,4,"B",2
"56120",852782,43,"B",2
"56121",293826,1,"A",2
"56123",741033,2,"A",2
"56126",947752,19,"B",2
"56127",997393,7,"A",2
"56128",698564,8,"B",2
"56133",208878,11,"A",2
"56134",528197,16,"B",2
"56137",164369,5,"A",2
"56139",826198,44,"A",2
"56140",725850,11,"B",2
"56145",933644,10,"A",2
"56148",687050,8,"B",2
"56149",169363,79,"A",2
"56151",574540,24,"A",2
"56153",831884,4,"A",2
"56155",822652,2,"A",2
"56156",777594,2,"B",2
"56160",392621,10,"B",2
"56163",811159,3,"A",2
"56164",820091,23,"B",2
"56167",789231,9,"A",2
"56169",830599,5,"A",2
"56171",681076,70,"A",2
"56172",891056,1,"B",2
"56173",440975,14,"A",2
"56175",733513,16,"A",2
"56176",824723,8,"B",2
"56177",481933,4,"A",2
"56178",661751,35,"B",2
"56179",289513,11,"A",2
"56180",492705,8,"B",2
"56184",895603,25,"B",2
"56186",263427,12,"B",2
"56190",157270,11,"B",2
"56195",735441,5,"A",2
"56196",961933,24,"B",2
"56199",410144,7,"A",2
"56200",563543,44,"B",2
"56201",798086,52,"A",2
"56202",233325,23,"B",2
"56203",242289,14,"A",2
"56208",929962,26,"B",2
"56209",225983,3,"A",2
"56212",734665,3,"B",2
"56213",966338,10,"A",2
"56214",277442,31,"B",2
"56215",450216,9,"A",2
"56216",714505,25,"B",2
"56217",649597,12,"A",2
"56218",383899,15,"B",2
"56221",815426,35,"A",2
"56222",967054,23,"B",2
"56225",250453,26,"A",2
"56226",567968,14,"B",2
"56227",418524,26,"A",2
"56232",222056,51,"B",2
"56233",609226,43,"A",2
"56235",570851,18,"A",2
"56238",956907,15,"B",2
"56239",334946,36,"A",2
"56242",395965,34,"B",2
"56243",459978,21,"A",2
"56246",125620,2,"B",2
"56248",366387,19,"B",2
"56252",768542,27,"B",2
"56253",398092,5,"A",2
"56257",205191,2,"A",2
"56261",423339,25,"A",2
"56262",317555,18,"B",2
"56264",670378,8,"B",2
"56265",366170,56,"A",2
"56272",447904,5,"B",2
"56273",302236,17,"A",2
"56274",218377,19,"B",2
"56275",423634,19,"A",2
"56276",139839,9,"B",2
"56281",281823,16,"A",2
"56283",644510,25,"A",2
"56284",583277,7,"B",2
"56285",934971,11,"A",2
"56286",455979,20,"B",2
"56287",482135,6,"A",2
"56290",144668,23,"B",2
"56293",712311,30,"A",2
"56295",389014,34,"A",2
"56297",878252,24,"A",2
"56302",448578,46,"B",2
"56304",456141,24,"B",2
"56306",809181,12,"B",2
"56307",402708,5,"A",2
"56308",781914,15,"B",2
"56311",495330,29,"A",2
"56313",368667,27,"A",2
"56314",871508,14,"B",2
"56316",578093,1,"B",2
"56318",254495,13,"B",2
"56320",966405,51,"B",2
"56321",921763,42,"A",2
"56322",740482,11,"B",2
"56324",358996,19,"B",2
"56326",981466,49,"B",2
"56328",965268,29,"B",2
"56332",710499,22,"B",2
"56333",970438,17,"A",2
"56334",806589,59,"B",2
"56336",443881,7,"B",2
"56337",826068,13,"A",2
"56338",850515,31,"B",2
"56339",338702,1,"A",2
"56341",879065,38,"A",2
"56342",841684,1,"B",2
"56344",624182,41,"B",2
"56347",257296,5,"A",2
"56350",645607,41,"B",2
"56353",316788,46,"A",2
"56354",700145,1,"B",2
"56357",942447,23,"A",2
"56358",900494,2,"B",2
"56361",576597,10,"A",2
"56362",230445,11,"B",2
"56364",443523,42,"B",2
"56369",475855,16,"A",2
"56371",539266,12,"A",2
"56373",690778,6,"A",2
"56375",965087,9,"A",2
"56376",746376,13,"B",2
"56377",783551,14,"A",2
"56378",386889,7,"B",2
"56379",462024,18,"A",2
"56380",844952,14,"B",2
"56382",989534,33,"B",2
"56383",495980,14,"A",2
"56385",644988,16,"A",2
"56386",365553,32,"B",2
"56387",441081,25,"A",2
"56388",371031,13,"B",2
"56389",971753,16,"A",2
"56393",372679,19,"A",2
"56394",160326,22,"B",2
"56395",517323,5,"A",2
"56397",440340,9,"A",2
"56399",347543,11,"A",2
"56400",340487,3,"B",2
"56401",341324,19,"A",2
"56403",653302,4,"A",2
"56404",882262,4,"B",2
"56406",844208,6,"B",2
"56408",149219,9,"B",2
"56409",189103,7,"A",2
"56412",776096,12,"B",2
"56414",571958,13,"B",2
"56415",799679,9,"A",2
"56417",324669,10,"A",2
"56418",338444,47,"B",2
"56420",238398,17,"B",2
"56422",865802,33,"B",2
"56424",317204,37,"B",2
"56425",898116,8,"A",2
"56426",244844,23,"B",2
"56427",279477,17,"A",2
"56432",142789,8,"B",2
"56436",230313,8,"B",2
"56437",166498,10,"A",2
"56438",254198,13,"B",2
"56441",321181,40,"A",2
"56445",810452,26,"A",2
"56448",962736,29,"B",2
"56456",271967,17,"B",2
"56458",477029,9,"B",2
"56462",339123,15,"B",2
"56463",750384,58,"A",2
"56466",981976,12,"B",2
"56469",129923,20,"A",2
"56470",288707,24,"B",2
"56473",278629,33,"A",2
"56474",192975,55,"B",2
"56477",640271,1,"A",2
"56478",646417,12,"B",2
"56479",648612,18,"A",2
"56480",736626,12,"B",2
"56481",216998,26,"A",2
"56482",698294,8,"B",2
"56484",846584,15,"B",2
"56485",556541,7,"A",2
"56486",630964,10,"B",2
"56487",881601,10,"A",2
"56488",776311,40,"B",2
"56491",155178,16,"A",2
"56493",655718,20,"A",2
"56494",699696,36,"B",2
"56495",412933,5,"A",2
"56497",568246,4,"A",2
"56499",516022,21,"A",2
"56500",968246,21,"B",2
"56505",768583,40,"A",2
"56506",123732,4,"B",2
"56509",600929,12,"A",2
"56510",711669,71,"B",2
"56512",549758,45,"B",2
"56513",486223,14,"A",2
"56515",390369,42,"A",2
"56518",416413,23,"B",2
"56519",814074,5,"A",2
"56521",136267,5,"A",2
"56522",254725,5,"B",2
"56526",473390,41,"B",2
"56529",646207,17,"A",2
"56532",665367,23,"B",2
"56533",763062,35,"A",2
"56536",903681,12,"B",2
"56538",512348,7,"B",2
"56540",926503,23,"B",2
"56541",186270,12,"A",2
"56542",884845,23,"B",2
"56544",547976,16,"B",2
"56545",973066,34,"A",2
"56546",348215,29,"B",2
"56548",670184,49,"B",2
"56549",916682,42,"A",2
"56553",650426,27,"A",2
"56555",327972,30,"A",2
"56559",567010,69,"A",2
"56562",341939,61,"B",2
"56566",466517,7,"B",2
"56569",437606,6,"A",2
"56571",200702,37,"A",2
"56572",989983,23,"B",2
"56576",820274,51,"B",2
"56578",758515,3,"B",2
"56579",779548,15,"A",2
"56582",819451,48,"B",2
"56585",217825,39,"A",2
"56586",964171,16,"B",2
"56590",508304,44,"B",2
"56591",182418,29,"A",2
"56593",561749,49,"A",2
"56601",210600,19,"A",2
"56602",685601,63,"B",2
"56603",972916,6,"A",2
"56604",132938,24,"B",2
"56609",913743,13,"A",2
"56612",560715,36,"B",2
"56614",814382,20,"B",2
"56617",255117,13,"A",2
"56619",432584,33,"A",2
"56621",458734,7,"A",2
"56625",861637,36,"A",2
"56626",824178,7,"B",2
"56627",538789,21,"A",2
"56628",584733,35,"B",2
"56629",414385,24,"A",2
"56631",769136,22,"A",2
"56632",875719,7,"B",2
"56633",397730,77,"A",2
"56635",708275,27,"A",2
"56637",759677,14,"A",2
"56638",698793,12,"B",2
"56639",693342,38,"A",2
"56641",605567,62,"A",2
"56642",858614,43,"B",2
"56643",764852,16,"A",2
"56644",796884,16,"B",2
"56645",513624,64,"A",2
"56648",877156,4,"B",2
"56650",367205,10,"B",2
"56651",416265,15,"A",2
"56655",405394,4,"A",2
"56657",552667,14,"A",2
"56659",336696,21,"A",2
"56660",472896,55,"B",2
"56662",881973,41,"B",2
"56663",975044,11,"A",2
"56665",747028,11,"A",2
"56668",489086,24,"B",2
"56672",537797,29,"B",2
"56674",580951,9,"B",2
"56675",387509,7,"A",2
"56678",949997,21,"B",2
"56680",350538,15,"B",2
"56681",492275,7,"A",2
"56682",611195,56,"B",2
"56683",589161,6,"A",2
"56687",860252,9,"A",2
"56690",233992,13,"B",2
"56691",876566,32,"A",2
"56693",382647,38,"A",2
"56696",127998,42,"B",2
"56699",416976,17,"A",2
"56700",160132,7,"B",2
"56701",934483,11,"A",2
"56705",949031,3,"A",2
"56708",897165,30,"B",2
"56712",771918,6,"B",2
"56716",812580,3,"B",2
"56721",991577,59,"A",2
"56722",681462,6,"B",2
"56723",822800,16,"A",2
"56724",797544,1,"B",2
"56725",515983,20,"A",2
"56728",151213,27,"B",2
"56730",932401,21,"B",2
"56731",186541,4,"A",2
"56732",901965,24,"B",2
"56733",172957,6,"A",2
"56734",192836,48,"B",2
"56735",409162,3,"A",2
"56736",411913,23,"B",2
"56738",490061,20,"B",2
"56741",482054,24,"A",2
"56744",695599,14,"B",2
"56748",818871,46,"B",2
"56749",189708,32,"A",2
"56750",872763,48,"B",2
"56751",294164,16,"A",2
"56752",813875,18,"B",2
"56754",581430,5,"B",2
"56755",599310,17,"A",2
"56756",760531,10,"B",2
"56758",448724,30,"B",2
"56760",889759,5,"B",2
"56766",596063,36,"B",2
"56767",333779,22,"A",2
"56768",319775,24,"B",2
"56769",351962,8,"A",2
"56771",665089,3,"A",2
"56774",179755,12,"B",2
"56778",394380,4,"B",2
"56779",173418,19,"A",2
"56782",383248,8,"B",2
"56783",284772,19,"A",2
"56785",123718,24,"A",2
"56786",648885,31,"B",2
"56787",265033,18,"A",2
"56789",299214,23,"A",2
"56790",577318,16,"B",2
"56791",557286,4,"A",2
"56792",843136,24,"B",2
"56794",783814,4,"B",2
"56797",319300,32,"A",2
"56798",830636,24,"B",2
"56801",734323,6,"A",2
"56802",733736,10,"B",2
"56806",946747,28,"B",2
"56808",879523,36,"B",2
"56812",380383,14,"B",2
"56815",441507,11,"A",2
"56826",929685,6,"B",2
"56828",875432,37,"B",2
"56829",561431,13,"A",2
"56831",829064,1,"A",2
"56834",662194,10,"B",2
"56835",432464,10,"A",2
"56836",702531,4,"B",2
"56838",171734,42,"B",2
"56839",666986,1,"A",2
"56840",676861,45,"B",2
"56843",344432,20,"A",2
"56846",693966,13,"B",2
"56847",450152,51,"A",2
"56849",353920,37,"A",2
"56851",484620,7,"A",2
"56852",260612,17,"B",2
"56853",182553,52,"A",2
"56854",868373,23,"B",2
"56855",747793,26,"A",2
"56858",143032,4,"B",2
"56860",641795,1,"B",2
"56861",413489,36,"A",2
"56862",129325,27,"B",2
"56863",705388,5,"A",2
"56864",720494,27,"B",2
"56865",618278,54,"A",2
"56867",632453,5,"A",2
"56869",963282,21,"A",2
"56873",314247,14,"A",2
"56874",365161,62,"B",2
"56875",971936,11,"A",2
"56877",438558,14,"A",2
"56879",682753,25,"A",2
"56881",478182,67,"A",2
"56884",181032,36,"B",2
"56885",972124,9,"A",2
"56886",194773,38,"B",2
"56888",960928,15,"B",2
"56889",140775,13,"A",2
"56890",935942,10,"B",2
"56892",532989,26,"B",2
"56893",786542,8,"A",2
"56895",190751,13,"A",2
"56897",535420,6,"A",2
"56898",526968,46,"B",2
"56899",494752,7,"A",2
"56900",752141,6,"B",2
"56904",604698,1,"B",2
"56909",184583,31,"A",2
"56913",400855,45,"A",2
"56915",840614,47,"A",2
"56916",378429,18,"B",2
"56918",337104,25,"B",2
"56919",990409,22,"A",2
"56921",699600,25,"A",2
"56923",830575,4,"A",2
"56925",814214,27,"A",2
"56926",175862,7,"B",2
"56929",768099,27,"A",2
"56935",824412,30,"A",2
"56936",682773,25,"B",2
"56945",314943,15,"A",2
"56947",142715,46,"A",2
"56948",551109,9,"B",2
"56949",428524,59,"A",2
"56952",273367,21,"B",2
"56954",924385,14,"B",2
"56955",417206,6,"A",2
"56956",747063,3,"B",2
"56957",522718,46,"A",2
"56959",331103,3,"A",2
"56965",873636,16,"A",2
"56966",398809,34,"B",2
"56967",133907,25,"A",2
"56968",539602,5,"B",2
"56971",625094,23,"A",2
"56973",310994,19,"A",2
"56974",419004,16,"B",2
"56976",616558,21,"B",2
"56979",634240,19,"A",2
"56983",243115,29,"A",2
"56984",484034,13,"B",2
"56987",716785,1,"A",2
"56988",955041,22,"B",2
"56990",830723,19,"B",2
"56992",316619,36,"B",2
"56994",945579,39,"B",2
"56995",997456,23,"A",2
"56996",521410,10,"B",2
"56997",462196,16,"A",2
"56999",653851,22,"A",2
"57004",617958,51,"B",2
"57006",175708,10,"B",2
"57011",542313,17,"A",2
"57012",981751,62,"B",2
"57013",813098,30,"A",2
"57014",941802,5,"B",2
"57018",751221,45,"B",2
"57019",992462,16,"A",2
"57023",540533,21,"A",2
"57026",237591,4,"B",2
"57027",207854,3,"A",2
"57028",694228,7,"B",2
"57029",677338,14,"A",2
"57032",593580,8,"B",2
"57033",786723,27,"A",2
"57034",346000,38,"B",2
"57036",452869,15,"B",2
"57037",559063,32,"A",2
"57038",238994,15,"B",2
"57041",661223,6,"A",2
"57042",786431,2,"B",2
"57045",514516,7,"A",2
"57046",367487,5,"B",2
"57047",385300,24,"A",2
"57053",730005,5,"A",2
"57058",618466,26,"B",2
"57061",568357,12,"A",2
"57062",253183,6,"B",2
"57066",390204,6,"B",2
"57067",981943,59,"A",2
"57068",549139,7,"B",2
"57072",498782,8,"B",2
"57073",230991,8,"A",2
"57074",234835,24,"B",2
"57075",371137,28,"A",2
"57077",692658,36,"A",2
"57079",526907,4,"A",2
"57081",925453,6,"A",2
"57083",554077,19,"A",2
"57085",823054,50,"A",2
"57086",380922,34,"B",2
"57088",254913,4,"B",2
"57092",489746,1,"B",2
"57094",699021,55,"B",2
"57095",957014,30,"A",2
"57096",759665,17,"B",2
"57098",441533,10,"B",2
"57100",253647,17,"B",2
"57101",476799,54,"A",2
"57102",525959,24,"B",2
"57108",869691,30,"B",2
"57109",413799,7,"A",2
"57111",437211,28,"A",2
"57114",264449,8,"B",2
"57115",227957,21,"A",2
"57117",393382,8,"A",2
"57118",128418,23,"B",2
"57121",795070,11,"A",2
"57122",970008,9,"B",2
"57123",827904,38,"A",2
"57124",841169,11,"B",2
"57126",489108,40,"B",2
"57127",185337,10,"A",2
"57128",685588,6,"B",2
"57130",604203,13,"B",2
"57131",564091,20,"A",2
"57132",412371,9,"B",2
"57133",654947,6,"A",2
"57134",815667,12,"B",2
"57143",761423,11,"A",2
